,Date,Price
518,2024-08-26 16:14:01.368,63611.32880563979
519,2024-08-26 17:17:38.570,63682.379967191926
520,2024-08-26 18:24:08.054,63301.11051602876
521,2024-08-26 19:15:34.433,63519.18096059275
522,2024-08-26 20:03:43.330,63295.24366746738
523,2024-08-26 21:02:04.381,63413.572298013576
524,2024-08-26 22:01:10.744,63181.365739458604
525,2024-08-26 23:24:09.827,63119.02250734977
526,2024-08-27 00:14:06.981,62895.08768907413
527,2024-08-27 01:00:20.135,62772.132112030995
528,2024-08-27 02:20:33.751,63182.52894576545
529,2024-08-27 03:00:52.327,62964.425406138565
530,2024-08-27 04:11:09.876,62952.1483185441
531,2024-08-27 05:17:46.204,63094.222435720454
532,2024-08-27 06:16:12.275,63094.93332246692
533,2024-08-27 07:07:13.212,62820.70066831279
534,2024-08-27 08:09:13.746,62963.725937114476
535,2024-08-27 09:25:31.066,62938.23472187073
536,2024-08-27 10:00:27.933,62636.72904660048
537,2024-08-27 11:01:25.002,62342.351028152814
538,2024-08-27 12:16:12.253,62414.3028097667
539,2024-08-27 13:19:50.898,62345.68316193942
540,2024-08-27 14:11:57.281,61997.40460142618
541,2024-08-27 15:31:47.402,61706.881850262966
542,2024-08-27 16:09:31.130,61634.397442733774
543,2024-08-27 17:21:01.266,61590.456694191744
544,2024-08-27 18:23:54.241,62122.99726349206
545,2024-08-27 19:23:21.355,62055.9385443653
546,2024-08-27 20:14:57.873,61976.35043057527
547,2024-08-27 21:13:06.766,61880.77743116783
548,2024-08-27 22:19:39.698,58059.84861092541
549,2024-08-27 23:20:45.735,59199.34377628683
550,2024-08-28 00:21:21.618,59327.70016611258
551,2024-08-28 01:23:04.887,59068.14960627904
552,2024-08-28 02:09:52.983,59350.03164630776
553,2024-08-28 03:09:39.289,59393.97272044696
554,2024-08-28 04:14:49.280,59540.15462779536
555,2024-08-28 05:15:40.760,59314.30659526362
556,2024-08-28 06:08:40.690,59311.718191981694
557,2024-08-28 07:20:34.356,59133.2959120745
